order_id,order_date,customer_id,product_id,quantity,unit_price,sales_amount,order_year,order_month,quantity_norm,sales_amount_norm
694,2024-04-12,769,1081,6,125.7,754.2,2024,2024-04,0.625,0.16599751174628927
747,2022-12-05,633,1081,1,125.7,125.7,2022,2022-12,0.0,0.02278620614224973
787,2024-02-26,236,1081,8,125.7,1005.6,2024,2024-02,0.875,0.22328203398790508
866,2023-04-15,206,1081,9,125.69999999999999,1131.3,2023,2023-04,1.0,0.251924295108713
870,2023-12-04,592,1081,2,125.7,251.4,2023,2023-12,0.125,0.05142846726305764
1007,2023-05-04,245,1081,3,125.7,377.1,2023,2023-05,0.25,0.08007072838386554
1026,2023-06-20,876,1081,2,125.7,251.4,2023,2023-06,0.125,0.05142846726305764
1113,2024-02-05,386,1081,7,125.7,879.9,2024,2024-02,0.75,0.19463977286709716
1143,2023-07-22,784,1081,3,125.7,377.1,2023,2023-07,0.25,0.08007072838386554
1262,2023-09-29,152,1081,5,125.7,628.5,2023,2023-09,0.5,0.13735525062548137
1295,2022-12-15,239,1081,2,125.7,251.4,2022,2022-12,0.125,0.05142846726305764
1305,2022-12-01,604,1081,1,125.7,125.7,2022,2022-12,0.0,0.02278620614224973
1306,2024-07-11,559,1081,3,125.7,377.1,2024,2024-07,0.25,0.08007072838386554
1345,2024-04-08,979,1081,4,125.7,502.8,2024,2024-04,0.375,0.10871298950467345
1417,2024-07-08,120,1081,3,125.7,377.1,2024,2024-07,0.25,0.08007072838386554
1561,2024-02-05,35,1081,3,125.7,377.1,2024,2024-02,0.25,0.08007072838386554
1648,2023-03-10,266,1081,2,125.7,251.4,2023,2023-03,0.125,0.05142846726305764
1790,2024-07-01,4,1081,8,125.7,1005.6,2024,2024-07,0.875,0.22328203398790508
1848,2023-05-23,249,1081,2,125.7,251.4,2023,2023-05,0.125,0.05142846726305764
1856,2023-11-23,560,1081,1,125.7,125.7,2023,2023-11,0.0,0.02278620614224973
1898,2023-07-19,1000,1081,3,125.7,377.1,2023,2023-07,0.25,0.08007072838386554
31,2023-03-18,291,1080,3,62.13999999999999,186.42,2023,2023-03,0.25,0.036621990511823764
145,2023-01-30,626,1080,4,62.14,248.56,2023,2023-01,0.375,0.05078133900861775
450,2023-10-27,506,1080,7,62.14,434.98,2023,2023-10,0.75,0.09325938449899969
536,2024-09-13,249,1080,3,62.13999999999999,186.42,2024,2024-09,0.25,0.036621990511823764
695,2024-05-19,412,1080,6,62.13999999999999,372.84,2024,2024-05,0.625,0.0791000360022057
725,2024-02-05,226,1080,8,62.14,497.12,2024,2024-02,0.875,0.10741873299579367
782,2023-02-04,568,1080,4,62.14,248.56,2023,2023-02,0.375,0.05078133900861775
810,2024-09-02,46,1080,2,62.14,124.28,2024,2024-09,0.125,0.02246264201502978
944,2023-03-28,797,1080,4,62.14,248.56,2023,2023-03,0.375,0.05078133900861775
979,2023-05-06,706,1080,9,62.14,559.26,2023,2023-05,1.0,0.12157808149258764
984,2023-11-08,434,1080,5,62.14,310.7,2023,2023-11,0.5,0.06494068750541172
1171,2024-10-24,321,1080,1,62.14,62.14,2024,2024-10,0.0,0.008303293518235801
1256,2024-04-20,232,1080,4,62.14,248.56,2024,2024-04,0.375,0.05078133900861775
1328,2023-03-16,683,1080,6,62.13999999999999,372.84,2023,2023-03,0.625,0.0791000360022057
1384,2024-08-23,691,1080,2,62.14,124.28,2024,2024-08,0.125,0.02246264201502978
1551,2023-02-20,417,1080,2,62.14,124.28,2023,2023-02,0.125,0.02246264201502978
1568,2024-08-20,240,1080,9,62.14,559.26,2024,2024-08,1.0,0.12157808149258764
1576,2024-05-21,789,1080,1,62.14,62.14,2024,2024-05,0.0,0.008303293518235801
1577,2023-12-08,319,1080,5,62.14,310.7,2023,2023-12,0.5,0.06494068750541172
1858,2023-09-29,88,1080,4,62.14,248.56,2023,2023-09,0.375,0.05078133900861775
1987,2024-03-21,480,1080,4,62.14,248.56,2024,2024-03,0.375,0.05078133900861775
2000,2023-05-04,360,1080,3,62.13999999999999,186.42,2023,2023-05,0.25,0.036621990511823764
32,2023-11-04,192,1085,3,294.11,882.33,2023,2023-11,0.25,0.19519347767635387
230,2023-12-25,946,1085,4,294.11,1176.44,2023,2023-12,0.375,0.26220998856132455
531,2023-12-12,426,1085,8,294.11,2352.88,2023,2023-12,0.875,0.5302760321012072
669,2024-01-14,708,1085,4,294.11,1176.44,2024,2024-01,0.375,0.26220998856132455
730,2024-01-02,35,1085,6,294.11,1764.66,2024,2024-01,0.625,0.3962430103312659
904,2024-03-28,459,1085,8,294.11,2352.88,2024,2024-03,0.875,0.5302760321012072
1012,2022-11-29,81,1085,6,294.11,1764.66,2022,2022-11,0.625,0.3962430103312659
1246,2023-08-01,931,1085,4,294.11,1176.44,2023,2023-08,0.375,0.26220998856132455
1414,2024-06-22,1,1085,1,294.11,294.11,2024,2024-06,0.0,0.0611604559064125
1448,2024-10-28,440,1085,9,294.10999999999996,2646.99,2024,2024-10,1.0,0.5972925429861777
1485,2024-04-26,704,1085,5,294.11,1470.55,2024,2024-04,0.5,0.3292264994462952
1503,2023-10-30,769,1085,9,294.10999999999996,2646.99,2023,2023-10,1.0,0.5972925429861777
1590,2023-08-04,395,1085,1,294.11,294.11,2023,2023-08,0.0,0.0611604559064125
1658,2024-04-11,64,1085,1,294.11,294.11,2024,2024-04,0.0,0.0611604559064125
1800,2023-10-18,148,1085,1,294.11,294.11,2023,2023-10,0.0,0.0611604559064125
1868,2024-02-19,873,1085,9,294.10999999999996,2646.99,2024,2024-02,1.0,0.5972925429861777
34,2023-02-01,641,1087,1,390.52,390.52,2023,2023-02,0.0,0.08312863724815546
55,2022-12-19,49,1087,6,390.52,2343.12,2022,2022-12,0.625,0.5280520983817235
62,2023-10-20,849,1087,6,390.52,2343.12,2023,2023-10,0.625,0.5280520983817235
291,2023-03-22,838,1087,8,390.52,3124.16,2023,2023-03,0.875,0.7060214828351509
384,2024-08-23,595,1087,9,390.52,3514.68,2024,2024-08,1.0,0.7950061750618644
441,2022-12-16,38,1087,4,390.52,1562.08,2022,2022-12,0.375,0.3500827139282964
794,2023-11-18,276,1087,6,390.52,2343.12,2023,2023-11,0.625,0.5280520983817235
802,2024-09-09,116,1087,5,390.52,1952.6,2024,2024-09,0.5,0.43906740615501
993,2022-12-10,468,1087,6,390.52,2343.12,2022,2022-12,0.625,0.5280520983817235
1133,2023-12-18,653,1087,1,390.52,390.52,2023,2023-12,0.0,0.08312863724815546
1225,2023-01-11,416,1087,5,390.52,1952.6,2023,2023-01,0.5,0.43906740615501
1311,2022-11-30,983,1087,9,390.52,3514.68,2022,2022-11,1.0,0.7950061750618644
1413,2024-04-20,508,1087,6,390.52,2343.12,2024,2024-04,0.625,0.5280520983817235
1661,2024-03-22,310,1087,4,390.52,1562.08,2024,2024-03,0.375,0.3500827139282964
1707,2024-11-03,270,1087,7,390.52,2733.64,2024,2024-11,0.75,0.6170367906084372
1792,2022-12-20,900,1087,3,390.52,1171.56,2022,2022-12,0.25,0.2610980217015827
1828,2023-09-28,166,1087,1,390.52,390.52,2023,2023-09,0.0,0.08312863724815546
1939,2023-07-18,966,1087,2,390.52,781.04,2023,2023-07,0.125,0.1721133294748691
1977,2023-11-07,63,1087,4,390.52,1562.08,2023,2023-11,0.375,0.3500827139282964
35,2023-06-05,897,1014,1,226.96,226.96,2023,2023-06,0.0,0.045859518481891806
240,2022-11-06,73,1014,9,226.96,2042.64,2022,2022-11,1.0,0.45958410616549167
293,2023-08-19,494,1014,2,226.96,453.92,2023,2023-08,0.125,0.09757509194234179
403,2024-02-04,878,1014,5,226.95999999999998,1134.8,2024,2024-02,0.5,0.25272181232369173
462,2023-02-28,995,1014,5,226.95999999999998,1134.8,2023,2023-02,0.5,0.25272181232369173
478,2024-05-21,329,1014,2,226.96,453.92,2024,2024-05,0.125,0.09757509194234179
551,2024-01-23,250,1014,7,226.96,1588.72,2024,2024-01,0.75,0.3561529592445917
795,2023-10-31,56,1014,5,226.95999999999998,1134.8,2023,2023-10,0.5,0.25272181232369173
940,2024-04-26,278,1014,6,226.96,1361.76,2024,2024-04,0.625,0.3044373857841417
1148,2024-04-11,875,1014,9,226.96,2042.64,2024,2024-04,1.0,0.45958410616549167
1201,2023-03-19,78,1014,2,226.96,453.92,2023,2023-03,0.125,0.09757509194234179
1383,2024-09-23,985,1014,7,226.96,1588.72,2024,2024-09,0.75,0.3561529592445917
1717,2023-12-01,324,1014,2,226.96,453.92,2023,2023-12,0.125,0.09757509194234179
1768,2023-02-25,351,1014,5,226.95999999999998,1134.8,2023,2023-02,0.5,0.25272181232369173
1876,2023-12-29,866,1014,5,226.95999999999998,1134.8,2023,2023-12,0.5,0.25272181232369173
36,2024-02-12,792,1008,7,81.24,568.68,2024,2024-02,0.75,0.12372454211118755
127,2023-02-22,891,1008,1,81.24,81.24,2023,2023-02,0.0,0.012655458891405498
174,2024-07-17,983,1008,5,81.24,406.2,2024,2024-07,0.5,0.08670151437126021
235,2024-08-17,487,1008,8,81.24,649.92,2024,2024-08,0.875,0.14223605598115124
238,2024-02-24,740,1008,7,81.24,568.68,2024,2024-02,0.75,0.12372454211118755
446,2024-02-01,419,1008,2,81.24,162.48,2024,2024-02,0.125,0.031166972761369177
623,2023-07-09,965,1008,2,81.24,162.48,2023,2023-07,0.125,0.031166972761369177
702,2022-12-27,917,1008,6,81.24,487.44,2022,2022-12,0.625,0.10521302824122389
763,2023-11-07,639,1008,7,81.24,568.68,2023,2023-11,0.75,0.12372454211118755
863,2024-02-20,983,1008,9,81.24,731.16,2024,2024-02,1.0,0.16074756985111494
874,2023-06-21,641,1008,8,81.24,649.92,2023,2023-06,0.875,0.14223605598115124
884,2024-06-08,633,1008,1,81.24,81.24,2024,2024-06,0.0,0.012655458891405498
1095,2023-08-17,750,1008,6,81.24,487.44,2023,2023-08,0.625,0.10521302824122389
1198,2023-01-18,718,1008,5,81.24,406.2,2023,2023-01,0.5,0.08670151437126021
1245,2024-06-14,498,1008,6,81.24,487.44,2024,2024-06,0.625,0.10521302824122389
1327,2024-01-19,183,1008,8,81.24,649.92,2024,2024-01,0.875,0.14223605598115124
1439,2024-10-31,845,1008,7,81.24,568.68,2024,2024-10,0.75,0.12372454211118755
1462,2024-04-03,679,1008,7,81.24,568.68,2024,2024-04,0.75,0.12372454211118755
1478,2024-09-21,497,1008,1,81.24,81.24,2024,2024-09,0.0,0.012655458891405498
1479,2023-03-29,334,1008,3,81.24,243.72,2023,2023-03,0.25,0.049678486631332855
1555,2023-11-19,556,1008,3,81.24,243.72,2023,2023-11,0.25,0.049678486631332855
1618,2023-07-04,190,1008,9,81.24,731.16,2023,2023-07,1.0,0.16074756985111494
1628,2023-04-07,838,1008,1,81.24,81.24,2023,2023-04,0.0,0.012655458891405498
1755,2023-08-12,306,1008,4,81.24,324.96,2023,2023-08,0.375,0.06819000050129653
1770,2024-11-03,489,1008,6,81.24,487.44,2024,2024-11,0.625,0.10521302824122389
1813,2023-07-01,86,1008,5,81.24,406.2,2023,2023-07,0.5,0.08670151437126021
38,2023-07-28,522,1059,8,481.42,3851.36,2023,2023-07,0.875,0.8717227739015909
129,2023-04-21,603,1059,5,481.41999999999996,2407.1,2023,2023-04,0.5,0.542630713071535
225,2022-11-24,19,1059,3,481.42,1444.26,2022,2022-11,0.25,0.32323600585149775
338,2023-06-22,511,1059,9,481.41999999999996,4332.78,2023,2023-06,1.0,0.9814201275116095
390,2024-06-05,273,1059,6,481.42,2888.52,2024,2024-06,0.625,0.6523280666815536
525,2022-11-28,621,1059,3,481.42,1444.26,2022,2022-11,0.25,0.32323600585149775
657,2023-09-07,255,1059,9,481.41999999999996,4332.78,2023,2023-09,1.0,0.9814201275116095
761,2023-08-17,419,1059,6,481.42,2888.52,2023,2023-08,0.625,0.6523280666815536
1092,2023-11-18,191,1059,6,481.42,2888.52,2023,2023-11,0.625,0.6523280666815536
1102,2022-12-14,404,1059,3,481.42,1444.26,2022,2022-12,0.25,0.32323600585149775
1271,2023-12-01,997,1059,7,481.42,3369.94,2023,2023-12,0.75,0.7620254202915723
1396,2023-07-10,277,1059,4,481.42,1925.68,2023,2023-07,0.375,0.4329333594615164
1583,2023-02-22,941,1059,3,481.42,1444.26,2023,2023-02,0.25,0.32323600585149775
1597,2022-12-06,748,1059,7,481.42,3369.94,2022,2022-12,0.75,0.7620254202915723
1601,2023-12-30,587,1059,3,481.42,1444.26,2023,2023-12,0.25,0.32323600585149775
1715,2024-01-09,502,1059,1,481.42,481.42,2024,2024-01,0.0,0.10384129863146047
1757,2024-02-07,116,1059,9,481.41999999999996,4332.78,2024,2024-02,1.0,0.9814201275116095
1759,2023-09-26,221,1059,9,481.41999999999996,4332.78,2023,2023-09,1.0,0.9814201275116095
1860,2023-06-27,119,1059,6,481.42,2888.52,2023,2023-06,0.625,0.6523280666815536
1992,2023-06-28,322,1059,2,481.42,962.84,2023,2023-06,0.125,0.2135386522414791
1997,2023-07-02,361,1059,1,481.42,481.42,2023,2023-07,0.0,0.10384129863146047
39,2023-09-11,147,1029,6,112.52999999999999,675.18,2023,2023-09,0.625,0.14799185165268353
182,2023-09-04,105,1029,4,112.53,450.12,2023,2023-09,0.375,0.09670921610893629
258,2023-04-28,555,1029,4,112.53,450.12,2023,2023-04,0.375,0.09670921610893629
299,2023-03-26,611,1029,5,112.53,562.65,2023,2023-03,0.5,0.12235053388080991
304,2022-12-30,86,1029,6,112.52999999999999,675.18,2022,2022-12,0.625,0.14799185165268353
422,2023-11-15,322,1029,2,112.53,225.06,2023,2023-11,0.125,0.045426580565189056
778,2023-07-31,86,1029,3,112.52999999999999,337.59,2023,2023-07,0.25,0.07106789833706267
829,2024-02-10,560,1029,5,112.53,562.65,2024,2024-02,0.5,0.12235053388080991
1039,2023-11-26,183,1029,3,112.52999999999999,337.59,2023,2023-11,0.25,0.07106789833706267
1070,2024-08-27,319,1029,4,112.53,450.12,2024,2024-08,0.375,0.09670921610893629
1116,2023-06-14,879,1029,9,112.53,1012.77,2023,2023-06,1.0,0.22491580496830438
1140,2023-03-18,959,1029,3,112.52999999999999,337.59,2023,2023-03,0.25,0.07106789833706267
1358,2023-09-20,681,1029,2,112.53,225.06,2023,2023-09,0.125,0.045426580565189056
1389,2024-06-03,230,1029,1,112.53,112.53,2024,2024-06,0.0,0.01978526279331544
1664,2023-07-02,376,1029,6,112.52999999999999,675.18,2023,2023-07,0.625,0.14799185165268353
1952,2023-09-07,652,1029,2,112.53,225.06,2023,2023-09,0.125,0.045426580565189056
41,2024-02-17,133,1091,6,250.01999999999998,1500.12,2024,2024-02,0.625,0.3359643806025584
53,2023-08-11,595,1091,5,250.01999999999998,1250.1,2023,2023-08,0.5,0.2789943080057056
66,2022-11-29,96,1091,9,250.01999999999998,2250.18,2022,2022-11,1.0,0.5068745983931167
140,2024-06-13,74,1091,7,250.02,1750.14,2024,2024-06,0.75,0.3929344531994112
268,2024-10-30,369,1091,6,250.01999999999998,1500.12,2024,2024-10,0.625,0.3359643806025584
324,2024-10-21,919,1091,9,250.01999999999998,2250.18,2024,2024-10,1.0,0.5068745983931167
328,2023-02-16,456,1091,4,250.02,1000.08,2023,2023-02,0.375,0.2220242354088529
330,2024-06-09,24,1091,8,250.02,2000.16,2024,2024-06,0.875,0.449904525796264
361,2023-06-26,567,1091,4,250.02,1000.08,2023,2023-06,0.375,0.2220242354088529
503,2024-06-16,638,1091,8,250.02,2000.16,2024,2024-06,0.875,0.449904525796264
638,2024-02-17,54,1091,5,250.01999999999998,1250.1,2024,2024-02,0.5,0.2789943080057056
1038,2022-12-19,303,1091,2,250.02,500.04,2022,2022-12,0.125,0.10808409021514737
1090,2023-07-14,24,1091,5,250.01999999999998,1250.1,2023,2023-07,0.5,0.2789943080057056
1166,2023-08-19,802,1091,8,250.02,2000.16,2023,2023-08,0.875,0.449904525796264
1179,2024-04-09,448,1091,8,250.02,2000.16,2024,2024-04,0.875,0.449904525796264
1235,2023-08-08,264,1091,5,250.01999999999998,1250.1,2023,2023-08,0.5,0.2789943080057056
1475,2023-12-15,200,1091,8,250.02,2000.16,2023,2023-12,0.875,0.449904525796264
1529,2023-02-11,766,1091,4,250.02,1000.08,2023,2023-02,0.375,0.2220242354088529
1599,2023-12-25,603,1091,4,250.02,1000.08,2023,2023-12,0.375,0.2220242354088529
1623,2023-02-24,505,1091,6,250.01999999999998,1500.12,2023,2023-02,0.625,0.3359643806025584
1825,2024-01-20,927,1091,6,250.01999999999998,1500.12,2024,2024-01,0.625,0.3359643806025584
1839,2023-04-02,452,1091,4,250.02,1000.08,2023,2023-04,0.375,0.2220242354088529
1871,2022-12-30,212,1091,1,250.02,250.02,2022,2022-12,0.0,0.051114017618294594
1875,2022-12-13,542,1091,9,250.01999999999998,2250.18,2022,2022-12,1.0,0.5068745983931167
1877,2024-05-06,697,1091,8,250.02,2000.16,2024,2024-05,0.875,0.449904525796264
42,2023-10-14,607,1084,9,381.99,3437.91,2023,2023-10,1.0,0.7775132046064593
48,2023-01-06,381,1084,6,381.99,2291.94,2023,2023-01,0.625,0.5163901180781202
75,2023-02-16,426,1084,9,381.99,3437.91,2023,2023-02,1.0,0.7775132046064593
126,2024-02-15,336,1084,5,381.99,1909.95,2024,2024-02,0.5,0.4293490892353405
132,2024-03-05,753,1084,7,381.98999999999995,2673.93,2024,2024-03,0.75,0.6034311469208998
305,2022-12-25,780,1084,2,381.99,763.98,2022,2022-12,0.125,0.1682260027070013
375,2023-04-14,790,1084,3,381.99,1145.97,2023,2023-04,0.25,0.25526703154978103
411,2024-10-19,275,1084,9,381.99,3437.91,2024,2024-10,1.0,0.7775132046064593
443,2024-09-15,399,1084,1,381.99,381.99,2024,2024-09,0.0,0.08118497386422156
766,2023-09-10,918,1084,9,381.99,3437.91,2023,2023-09,1.0,0.7775132046064593
768,2024-06-22,631,1084,5,381.99,1909.95,2024,2024-06,0.5,0.4293490892353405
1059,2024-01-16,174,1084,1,381.99,381.99,2024,2024-01,0.0,0.08118497386422156
1131,2024-08-01,378,1084,2,381.99,763.98,2024,2024-08,0.125,0.1682260027070013
1471,2024-02-13,551,1084,3,381.99,1145.97,2024,2024-02,0.25,0.25526703154978103
1667,2024-03-03,60,1084,5,381.99,1909.95,2024,2024-03,0.5,0.4293490892353405
1718,2023-01-30,772,1084,2,381.99,763.98,2023,2023-01,0.125,0.1682260027070013
1731,2023-01-24,949,1084,1,381.99,381.99,2023,2023-01,0.0,0.08118497386422156
1782,2023-10-01,341,1084,2,381.99,763.98,2023,2023-10,0.125,0.1682260027070013
1862,2024-07-15,947,1084,5,381.99,1909.95,2024,2024-07,0.5,0.4293490892353405
1964,2024-10-30,473,1084,1,381.99,381.99,2024,2024-10,0.0,0.08118497386422156
43,2023-03-24,217,1052,6,161.47,968.82,2023,2023-03,0.625,0.21490126736878565
101,2023-07-31,152,1052,9,161.47,1453.23,2023,2023-07,1.0,0.3252799285424575
131,2024-08-19,836,1052,9,161.47,1453.23,2024,2024-08,1.0,0.3252799285424575
156,2023-12-30,107,1052,7,161.47,1130.29,2023,2023-12,0.75,0.25169415442667625
212,2023-11-19,500,1052,7,161.47,1130.29,2023,2023-11,0.75,0.25169415442667625
676,2023-05-22,371,1052,4,161.47,645.88,2023,2023-05,0.375,0.14131549325300435
714,2023-10-01,920,1052,7,161.47,1130.29,2023,2023-10,0.75,0.25169415442667625
931,2024-02-14,44,1052,3,161.47,484.41,2024,2024-02,0.25,0.10452260619511373
1060,2023-02-04,856,1052,1,161.47,161.47,2023,2023-02,0.0,0.030936832079332455
1069,2022-12-31,397,1052,4,161.47,645.88,2022,2022-12,0.375,0.14131549325300435
1369,2023-02-16,260,1052,1,161.47,161.47,2023,2023-02,0.0,0.030936832079332455
1409,2024-10-18,811,1052,1,161.47,161.47,2024,2024-10,0.0,0.030936832079332455
1456,2023-10-24,728,1052,3,161.47,484.41,2023,2023-10,0.25,0.10452260619511373
1596,2024-06-04,647,1052,6,161.47,968.82,2024,2024-06,0.625,0.21490126736878565
1604,2023-01-24,756,1052,6,161.47,968.82,2023,2023-01,0.625,0.21490126736878565
1671,2024-01-03,510,1052,4,161.47,645.88,2024,2024-01,0.375,0.14131549325300435
1747,2023-10-04,167,1052,5,161.47,807.35,2023,2023-10,0.5,0.17810838031089501
1888,2024-01-21,203,1052,3,161.47,484.41,2024,2024-01,0.25,0.10452260619511373
44,2024-07-12,577,1007,7,242.95000000000002,1700.65,2024,2024-07,0.75,0.38165755977961185
173,2023-05-03,25,1007,5,242.95,1214.75,2023,2023-05,0.5,0.27093938413442037
337,2023-04-05,388,1007,9,242.95000000000002,2186.55,2023,2023-04,1.0,0.4923757354248033
376,2022-12-20,436,1007,3,242.95000000000002,728.85,2022,2022-12,0.25,0.16022120848922897
534,2024-07-12,992,1007,8,242.95,1943.6,2024,2024-07,0.875,0.4370166476022075
548,2023-05-08,571,1007,6,242.95000000000002,1457.7,2023,2023-05,0.625,0.3262984719570161
578,2022-11-12,905,1007,7,242.95000000000002,1700.65,2022,2022-11,0.75,0.38165755977961185
838,2024-03-28,582,1007,8,242.95,1943.6,2024,2024-03,0.875,0.4370166476022075
1158,2023-08-30,98,1007,5,242.95,1214.75,2023,2023-08,0.5,0.27093938413442037
1165,2023-07-21,100,1007,9,242.95000000000002,2186.55,2023,2023-07,1.0,0.4923757354248033
1177,2023-12-02,694,1007,7,242.95000000000002,1700.65,2023,2023-12,0.75,0.38165755977961185
1293,2024-09-30,495,1007,3,242.95000000000002,728.85,2024,2024-09,0.25,0.16022120848922897
1323,2023-02-17,815,1007,6,242.95000000000002,1457.7,2023,2023-02,0.625,0.3262984719570161
1342,2023-09-27,543,1007,2,242.95,485.9,2023,2023-09,0.125,0.10486212066663324
1394,2023-12-16,474,1007,8,242.95,1943.6,2023,2023-12,0.875,0.4370166476022075
1501,2023-10-22,629,1007,9,242.95000000000002,2186.55,2023,2023-10,1.0,0.4923757354248033
1722,2024-05-31,612,1007,2,242.95,485.9,2024,2024-05,0.125,0.10486212066663324
1958,2023-11-12,513,1007,6,242.95000000000002,1457.7,2023,2023-11,0.625,0.3262984719570161
1961,2024-10-21,490,1007,2,242.95,485.9,2024,2024-10,0.125,0.10486212066663324
45,2024-09-04,992,1013,1,82.85,82.85,2024,2024-09,0.0,0.013022316810295717
65,2023-11-14,857,1013,8,82.85,662.8,2023,2023-11,0.875,0.145170919332273
109,2023-03-27,910,1013,1,82.85,82.85,2023,2023-03,0.0,0.013022316810295717
186,2024-01-15,975,1013,8,82.85,662.8,2024,2024-01,0.875,0.145170919332273
194,2024-10-05,591,1013,2,82.85,165.7,2024,2024-10,0.125,0.031900688599149615
320,2023-12-29,324,1013,4,82.85,331.4,2023,2023-12,0.375,0.06965743217685741
331,2022-11-10,805,1013,7,82.85000000000001,579.95,2022,2022-11,0.75,0.12629254754341912
640,2024-08-04,848,1013,7,82.85000000000001,579.95,2024,2024-08,0.75,0.12629254754341912
736,2024-10-23,394,1013,1,82.85,82.85,2024,2024-10,0.0,0.013022316810295717
932,2024-10-11,268,1013,8,82.85,662.8,2024,2024-10,0.875,0.145170919332273
1326,2023-12-13,985,1013,1,82.85,82.85,2023,2023-12,0.0,0.013022316810295717
1634,2023-04-17,568,1013,8,82.85,662.8,2023,2023-04,0.875,0.145170919332273
1797,2024-01-06,77,1013,8,82.85,662.8,2024,2024-01,0.875,0.145170919332273
1853,2024-03-29,39,1013,6,82.85000000000001,497.1,2024,2024-03,0.625,0.10741417575456523
1934,2023-03-29,762,1013,7,82.85000000000001,579.95,2023,2023-03,0.75,0.12629254754341912
46,2024-07-21,77,1061,1,434.18,434.18,2024,2024-07,0.0,0.0930770948498617
96,2024-01-11,454,1061,2,434.18,868.36,2024,2024-01,0.125,0.19201024467828157
180,2023-07-30,151,1061,6,434.18,2605.08,2023,2023-07,0.625,0.587742843991961
300,2024-10-22,246,1061,6,434.18,2605.08,2024,2024-10,0.625,0.587742843991961
315,2023-04-20,408,1061,2,434.18,868.36,2023,2023-04,0.125,0.19201024467828157
583,2022-12-28,345,1061,7,434.18,3039.26,2022,2022-12,0.75,0.6866759938203809
665,2023-09-02,997,1061,5,434.18,2170.9,2023,2023-09,0.5,0.4888096941635412
704,2024-04-28,57,1061,9,434.18,3907.62,2024,2024-04,1.0,0.8845422934772206
828,2022-12-11,182,1061,3,434.18,1302.54,2022,2022-12,0.25,0.2909433945067014
835,2023-09-13,781,1061,1,434.18,434.18,2023,2023-09,0.0,0.0930770948498617
843,2024-02-01,979,1061,4,434.18,1736.72,2024,2024-02,0.375,0.3898765443351213
970,2024-09-30,349,1061,2,434.18,868.36,2024,2024-09,0.125,0.19201024467828157
1050,2023-01-30,544,1061,2,434.18,868.36,2023,2023-01,0.125,0.19201024467828157
1195,2023-06-26,296,1061,1,434.18,434.18,2023,2023-06,0.0,0.0930770948498617
1236,2024-02-29,859,1061,3,434.18,1302.54,2024,2024-02,0.25,0.2909433945067014
1263,2024-04-16,787,1061,6,434.18,2605.08,2024,2024-04,0.625,0.587742843991961
1281,2023-07-13,49,1061,6,434.18,2605.08,2023,2023-07,0.625,0.587742843991961
1491,2023-09-30,403,1061,3,434.18,1302.54,2023,2023-09,0.25,0.2909433945067014
1498,2023-11-13,532,1061,3,434.18,1302.54,2023,2023-11,0.25,0.2909433945067014
1533,2024-01-14,531,1061,9,434.18,3907.62,2024,2024-01,1.0,0.8845422934772206
1569,2023-09-30,750,1061,9,434.18,3907.62,2023,2023-09,1.0,0.8845422934772206
1607,2023-12-10,398,1061,3,434.18,1302.54,2023,2023-12,0.25,0.2909433945067014
1741,2024-04-23,710,1061,6,434.18,2605.08,2024,2024-04,0.625,0.587742843991961
1771,2023-04-29,621,1061,1,434.18,434.18,2023,2023-04,0.0,0.0930770948498617
1804,2024-07-06,561,1061,5,434.18,2170.9,2024,2024-07,0.5,0.4888096941635412
1906,2024-05-01,603,1061,3,434.18,1302.54,2024,2024-05,0.25,0.2909433945067014
47,2024-05-30,685,1030,7,159.70000000000002,1117.9,2024,2024-05,0.75,0.24887094348565153
209,2023-06-03,379,1030,4,159.7,638.8,2023,2023-06,0.375,0.13970222985813308
509,2022-12-11,331,1030,7,159.70000000000002,1117.9,2022,2022-12,0.75,0.24887094348565153
517,2023-04-15,323,1030,6,159.70000000000002,958.2,2023,2023-04,0.625,0.21248137227647873
626,2024-10-07,78,1030,2,159.7,319.4,2024,2024-10,0.125,0.06692308743978745
734,2023-06-08,766,1030,2,159.7,319.4,2023,2023-06,0.125,0.06692308743978745
735,2024-01-30,299,1030,7,159.70000000000002,1117.9,2024,2024-01,0.75,0.24887094348565153
808,2023-07-13,344,1030,9,159.7,1437.3,2023,2023-07,1.0,0.32165008590399713
839,2023-05-29,848,1030,6,159.70000000000002,958.2,2023,2023-05,0.625,0.21248137227647873
1000,2023-07-26,557,1030,3,159.70000000000002,479.1,2023,2023-07,0.25,0.10331265864896028
1034,2023-07-16,28,1030,2,159.7,319.4,2023,2023-07,0.125,0.06692308743978745
1046,2023-10-10,80,1030,4,159.7,638.8,2023,2023-10,0.375,0.13970222985813308
1353,2023-05-19,405,1030,3,159.70000000000002,479.1,2023,2023-05,0.25,0.10331265864896028
1432,2023-08-18,220,1030,2,159.7,319.4,2023,2023-08,0.125,0.06692308743978745
1516,2023-08-09,840,1030,9,159.7,1437.3,2023,2023-08,1.0,0.32165008590399713
1739,2024-06-20,101,1030,2,159.7,319.4,2024,2024-06,0.125,0.06692308743978745
1808,2023-04-09,747,1030,2,159.7,319.4,2023,2023-04,0.125,0.06692308743978745
1854,2024-02-11,800,1030,5,159.7,798.5,2024,2024-02,0.5,0.1760918010673059
1951,2023-08-03,319,1030,6,159.70000000000002,958.2,2023,2023-08,0.625,0.21248137227647873
